area,item,total,exports,imports,prod_output,prod_input,demand,food_demand,start_stock,other_demand,prod_demand,non_prod_demand,additional_demand,additional_pos_demand,additional_neg_demand,export_frac,prod_frac,food_frac,other_frac
Vanuatu,Copra Cake,6271.304241458874,943.3042414588738,0.0,6159.0,5328.0,0,0,112.30424145887355,0,6271.304241458874,0,-112.30424145887355,0.0,112.30424145887355,0.15041595896796037,0.8495840410320397,0.0,0.0
Vanuatu,Cotton lint,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Cottonseed,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Cottonseed Cake,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Cottonseed Oil,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Dates,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Eggs,1000.0,0.0,0.0,1000.0,0.0,1000,1000,0.0,0,0.0,1000,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Vanuatu,"Fats, Animals, Raw",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,"Fish, Seafood",37910.416036137336,27171.41603613734,973.0,24800.0,0.0,10739,8893,22465.416036137336,1846,4062.416036137337,32875,-12137.416036137336,0.0,12137.416036137336,0.7167269282995137,0.0,0.23457933016411447,0.04869374153637181
Vanuatu,Fodder crops,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,"Fruits, Other",6000.0,0.0,0.0,6000.0,0.0,6000,6000,0.0,0,0.0,6000,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Vanuatu,Goats,3283.0,0.0,0.0,3283.0,3283.0,0,0,0.0,0,3283.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Vanuatu,Grapefruit and products,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Grapes and products (excl wine),0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Grazing,318688.0,0.0,0.0,318688.0,318688.0,0,0,0.0,0,318688.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Vanuatu,Groundnut Cake,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Groundnut Oil,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Groundnuts,3000.0,0.0,0.0,3000.0,0.0,3000,2000,0.0,1000,0.0,3000,0.0,0.0,-0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
Vanuatu,"Hard Fibres, Other",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Hides and skins,283.0,0.0,0.0,283.0,0.0,283,0,0.0,283,0.0,283,0.0,0.0,-0.0,0.0,0.0,0.0,1.0
Vanuatu,Honey,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Hops,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Horses,171.0,0.0,0.0,171.0,171.0,0,0,0.0,0,171.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Vanuatu,Jute,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Jute-Like Fibres,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,"Lemons, Limes and products",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Maize Germ Oil,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Maize and products,1000.0,0.0,0.0,1000.0,1000.0,0,0,0.0,0,1000.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Vanuatu,"Meat, Other",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Milk - Excluding Butter,2998.0,0.0,998.0,2000.0,0.0,2998,2998,0.0,0,0.0,2000,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Vanuatu,Millet and products,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Mules,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Mutton & Goat Meat,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Nuts and products,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Oats,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,"Offals, Edible",1000.0,0.0,0.0,1000.0,0.0,1000,1000,0.0,0,0.0,1000,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Vanuatu,"Oil, palm fruit",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,"Oilcrops Oil, Other",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,"Oilcrops, Other",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,"Oilseed Cakes, Other",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Olive Oil,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Olives (including preserved),0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Onions,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,"Oranges, Mandarines",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Palm Oil,999.0,0.0,999.0,0.0,0.0,999,999,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Vanuatu,Palm kernels,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Palmkernel Cake,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Palmkernel Oil,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Peas,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Pepper,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Pigmeat,3000.0,0.0,0.0,3000.0,0.0,3000,3000,0.0,0,0.0,3000,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Vanuatu,Pigs,66117.0,0.0,0.0,66117.0,66117.0,0,0,0.0,0,66117.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Vanuatu,Pimento,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Pineapples and products,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Plantains,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Potatoes and products,994.0,0.0,994.0,0.0,0.0,994,994,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Vanuatu,Poultry Birds,678000.0,0.0,56000.000000000015,622000.0,677999.9999999998,0,0,0.0,0,621999.9999999998,0,2.3283064365386963e-10,2.3283064365386963e-10,-0.0,0.0,0.9999999999999997,0.0,3.434080289880083e-16
Vanuatu,Poultry Meat,4995.0,0.0,3995.0,1000.0,0.0,4995,4000,0.0,995,0.0,1000,0.0,0.0,-0.0,0.0,0.0,0.8008008008008008,0.1991991991991992
Vanuatu,"Pulses, Other and products",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Rabbits and hares,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Rape and Mustard Cake,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Rape and Mustard Oil,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Rape and Mustardseed,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Rice and products,18997.0,0.0,18997.0,0.0,0.0,18997,17998,0.0,999,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.9474127493814812,0.05258725061851871
Vanuatu,Ricebran Oil,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,"Rodents, other",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,"Roots, Other",54000.0,0.0,0.0,54000.0,4000.0,47000,47000,1000.0,0,4000.0,47000,3000.0,3000.0,-0.0,0.0,0.07407407407407407,0.8703703703703703,0.05555555555555555
Vanuatu,Rubber,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Rye and products,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Seed cotton,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Sesame seed,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Sesameseed Cake,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Sesameseed Oil,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Sheep,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Silk,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Sisal,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,"Soft-Fibres, Other",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Sorghum and products,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Soyabean Cake,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Soyabean Oil,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Soyabeans,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,"Spices, Other",127.0,0.0,0.0,127.0,0.0,127,0,0.0,127,0.0,127,0.0,0.0,-0.0,0.0,0.0,0.0,1.0
Vanuatu,Sugar (Raw Equivalent),2995.0,0.0,2995.0,0.0,0.0,2995,2995,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Vanuatu,Sugar beet,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Sugar cane,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Sugar non-centrifugal,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Sunflower seed,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Sunflowerseed Cake,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Sunflowerseed Oil,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Sweet potatoes,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,"Sweeteners, Other",995.0,0.0,995.0,0.0,0.0,995,0,0.0,995,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0
Vanuatu,Tea (including mate),0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Tobacco,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Tomatoes and products,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,"Vegetables, Other",13995.0,0.0,995.0,13000.0,0.0,13995,13995,0.0,0,0.0,13000,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Vanuatu,Wheat and products,12991.0,0.0,12991.0,0.0,0.0,12991,12991,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Vanuatu,Wine,999.0,0.0,999.0,0.0,0.0,999,999,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Vanuatu,Wool (Clean Eq.),0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Vanuatu,Yams,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Venezuela (Bolivarian Republic of),Abaca,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Venezuela (Bolivarian Republic of),"Alcohol, Non-Food",10997.0,0.0,10997.0,0.0,0.0,10997,0,0.0,10997,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0
Venezuela (Bolivarian Republic of),Apples and products,3999.0,0.0,3999.0,0.0,0.0,3999,3999,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Venezuela (Bolivarian Republic of),Asses,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Venezuela (Bolivarian Republic of),Bananas,528000.0,0.0,0.0,528000.0,0.0,457000,457000,0.0,0,0.0,457000,71000.0,71000.0,-0.0,0.0,0.0,0.865530303030303,0.13446969696969696
Venezuela (Bolivarian Republic of),Barley and products,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Venezuela (Bolivarian Republic of),Beans,234989.2372881356,0.0,117989.2372881356,117000.0,1000.0,232998,232998,0.0,0,495.76271186440675,115513,991.2372881355932,991.2372881355932,-0.0,0.0,0.004255514046261765,0.9915262617508988,0.004218224202839461
Venezuela (Bolivarian Republic of),Beer,175995.0,0.0,964.0,175000.0,0.0,175995,175995,31.0,0,0.0,175031,-31.0,0.0,31.0,0.0,0.0,1.0,0.0
Venezuela (Bolivarian Republic of),"Beverages, Alcoholic",33908.0,762.0,2908.0,31000.0,0.0,32997,32002,0.0,995,0.0,30851,149.0,149.0,-0.0,0.02247257284416657,0.0,0.9437890763241713,0.03373835083166214
Venezuela (Bolivarian Republic of),"Beverages, Fermented",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Venezuela (Bolivarian Republic of),Bovine Meat,364935.00000000006,0.0,935.0,364000.00000000006,0.0,341998,341998,0.0,0,0.0,341063,22937.00000000006,22937.00000000006,-0.0,0.0,0.0,0.9371477112362474,0.0628522887637526
Venezuela (Bolivarian Republic of),Buffaloes,79500.0,0.0,0.0,79500.0,79500.0,0,0,0.0,0,79500.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Venezuela (Bolivarian Republic of),"Butter, Ghee",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Venezuela (Bolivarian Republic of),"Camelids, other",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Venezuela (Bolivarian Republic of),Camels,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Venezuela (Bolivarian Republic of),Cassava and products,429685.8286357422,0.0,14685.828635742204,415000.0,24998.0,299997,277998,0.0,21999,23868.171364257796,286441,104690.8286357422,104690.8286357422,-0.0,0.0,0.05817738993014724,0.6469796802064595,0.29484292986339333
Venezuela (Bolivarian Republic of),Cattle,1344608.0,0.0,0.0,1344608.0,1344608.0,0,0,0.0,0,1344608.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Venezuela (Bolivarian Republic of),"Cereals, Other",1000.0,0.0,1000.0,0.0,1000.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Venezuela (Bolivarian Republic of),"Citrus, Other",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Venezuela (Bolivarian Republic of),Cloves,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Venezuela (Bolivarian Republic of),Cocoa Beans and products,28000.0,948.0,0.0,28000.0,0.0,27000,0,0.0,27000,0.0,27948,52.0,52.0,-0.0,0.033857142857142856,0.0,0.0,0.9661428571428572
Venezuela (Bolivarian Republic of),Coconut Oil,13000.0,0.0,0.0,13000.0,0.0,13000,7000,0.0,6000,0.0,13000,0.0,0.0,-0.0,0.0,0.0,0.5384615384615384,0.46153846153846156
Venezuela (Bolivarian Republic of),Coconuts - Incl Copra,183999.99999999997,2823.60337955902,0.0,184000.0,150000.0,15000,15000,0.0,0,150403.60337955903,17420,16176.396620440966,16176.396620440966,-0.0,0.015345670541081633,0.815217391304348,0.0815217391304348,0.08791519902413554
Venezuela (Bolivarian Republic of),Coffee and products,58742.0,0.0,4742.0,54000.0,0.0,55996,55996,0.0,0,0.0,51254,2746.0,2746.0,-0.0,0.0,0.0,0.9532532089476013,0.04674679105239862
Venezuela (Bolivarian Republic of),Copra Cake,7493.0,0.0,0.0,7493.0,7493.0,0,0,0.0,0,7493.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Venezuela (Bolivarian Republic of),Cotton lint,3791.0,0.0,1560.0,2223.0,0.0,3791,0,8.0,3791,0.0,2231,-8.0,0.0,8.0,0.0,0.0,0.0,1.0
Venezuela (Bolivarian Republic of),Cottonseed,4000.0,0.0,0.0,4000.0,4000.0,0,0,0.0,0,4000.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Venezuela (Bolivarian Republic of),Cottonseed Cake,1325.0,0.0,0.0,1325.0,1325.0,0,0,0.0,0,1325.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Venezuela (Bolivarian Republic of),Cottonseed Oil,1000.0,0.0,0.0,1000.0,0.0,1000,1000,0.0,0,0.0,1000,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Venezuela (Bolivarian Republic of),Dates,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Venezuela (Bolivarian Republic of),Eggs,171000.0,0.0,0.0,171000.0,0.0,163000,163000,0.0,0,0.0,163000,8000.0,8000.0,-0.0,0.0,0.0,0.9532163742690059,0.04678362573099415
Venezuela (Bolivarian Republic of),"Fats, Animals, Raw",21000.0,0.0,0.0,21000.0,10997.0,9000,7000,0.0,2000,10997.0,9000,1003.0,1003.0,-0.0,0.0,0.5236666666666666,0.3333333333333333,0.143
Venezuela (Bolivarian Republic of),"Fish, Seafood",337690.41835913935,29018.41835913933,24389.58242170496,301530.0,18530.000000000004,290142,290133,16766.83593743437,9,23002.83593743437,290298,-11770.83593743437,0.0,11770.83593743437,0.08593201577984295,0.05487274436165092,0.8591685882287567,2.6651629749317763e-05
Venezuela (Bolivarian Republic of),Fodder crops,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Venezuela (Bolivarian Republic of),"Fruits, Other",551879.0,0.0,879.0,551000.0,0.0,487995,487995,0.0,0,0.0,487116,63884.0,63884.0,-0.0,0.0,0.0,0.8842427416154628,0.1157572583845372
Venezuela (Bolivarian Republic of),Goats,512877.0,0.0,0.0,512877.0,512877.0,0,0,0.0,0,512877.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Venezuela (Bolivarian Republic of),Grapefruit and products,8000.0,0.0,0.0,8000.0,0.0,7000,7000,0.0,0,0.0,7000,1000.0,1000.0,-0.0,0.0,0.0,0.875,0.125
Venezuela (Bolivarian Republic of),Grapes and products (excl wine),26389.0,0.0,7389.0,19000.0,0.0,22996,22996,0.0,0,0.0,15607,3393.0,3393.0,-0.0,0.0,0.0,0.8714236992686346,0.12857630073136533
Venezuela (Bolivarian Republic of),Grazing,111280984.0,0.0,0.0,111280984.0,111280984.0,0,0,0.0,0,111280984.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Venezuela (Bolivarian Republic of),Groundnut Cake,675.0,0.0,0.0,674.0,675.0,0,0,1.0,0,675.0,0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0
Venezuela (Bolivarian Republic of),Groundnut Oil,426.0,0.0,0.0,426.0,0.0,426,0,0.0,426,0.0,426,0.0,0.0,-0.0,0.0,0.0,0.0,1.0
Venezuela (Bolivarian Republic of),Groundnuts,4996.0,0.0,1996.0,3000.0,999.9999999999995,3996,3996,0.0,0,599.9999999999998,2400,2.2737367544323206e-13,2.2737367544323206e-13,-0.0,0.0,0.2001601281024819,0.799839871897518,9.102228800769898e-17
Venezuela (Bolivarian Republic of),"Hard Fibres, Other",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Venezuela (Bolivarian Republic of),Hides and skins,46453.0,434.0,0.0,46426.00000000001,0.0,46019,0,26.999999999992724,46019,0.0,46453,-26.999999999992724,0.0,26.999999999992724,0.009342776569866316,0.0,0.0,0.9906572234301337
Venezuela (Bolivarian Republic of),Honey,1000.0,0.0,0.0,1000.0,0.0,1000,1000,0.0,0,0.0,1000,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Venezuela (Bolivarian Republic of),Hops,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Venezuela (Bolivarian Republic of),Horses,19.0,0.0,19.0,0.0,19.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Venezuela (Bolivarian Republic of),Jute,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Venezuela (Bolivarian Republic of),Jute-Like Fibres,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Venezuela (Bolivarian Republic of),"Lemons, Limes and products",83000.0,0.0,0.0,83000.0,0.0,74000,74000,0.0,0,0.0,74000,9000.0,9000.0,-0.0,0.0,0.0,0.891566265060241,0.10843373493975904
Venezuela (Bolivarian Republic of),Maize Germ Oil,40997.0,0.0,974.0,40000.0,0.0,40997,39999,23.0,998,0.0,40023,-23.0,0.0,23.0,0.0,0.0,0.9756567553723443,0.02434324462765568
Venezuela (Bolivarian Republic of),Maize and products,3085171.927877788,1507.2139515897811,1449171.927877788,1636000.0,1622998.9999999998,1438996,1437000,0.0,1996,856201.2860738016,758129,21669.713926198427,21669.713926198427,-0.0,0.0004885348326848532,0.5260643613843653,0.46577631120495644,0.007670792577993293
Venezuela (Bolivarian Republic of),"Meat, Other",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Venezuela (Bolivarian Republic of),Milk - Excluding Butter,2978414.939241356,0.0,216414.93924135616,2762000.0,179000.0,2791997,2777999,0.0,13998,165961.06075864384,2588621,7417.939241356158,7417.939241356158,-0.0,0.0,0.06009908076998626,0.9327105378767657,0.007190381353247965
Venezuela (Bolivarian Republic of),Millet and products,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Venezuela (Bolivarian Republic of),Mules,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
